X,Y,ID,PARTS,NOM,CODE,CLASSIF,SOUS_PREF,DEPART,REGION,icon_url
-7.25361833569831,9.03300802763482,"228","1",BOGOUDOUGOU,"1","0",DIOULATIEDOUGOU,ODIENNE,DENGUELE,./0.png
-7.54593643108466,9.03260774756309,"229","1",KOBA,"1","0",BAKO,ODIENNE,DENGUELE,./0.png
-7.83127463519143,9.03603772233761,"230","1",MAHANDOUGOU,"2","0",BOOKO,TOUBA,BAFING,./0.png
-7.17222542535658,9.02435555342866,"231","1",MORIBA BAMBA,"1","0",DIOULATIEDOUGOU,ODIENNE,DENGUELE,./0.png
-7.89646153511846,9.01565079380004,"232","1",SOKOFAMI,"1","0",BOOKO,TOUBA,BAFING,./0.png
-7.66415280426376,9.01834101405514,"233","1",DJAKARIDJA S,"1","0",BAKO,ODIENNE,DENGUELE,./0.png
-7.26618458840696,9.02927658701938,"234","1",TIEKORODOUGOU,"1","1",DIOULATIEDOUGOU,ODIENNE,DENGUELE,./0.png
-7.5831961892168,9.0280924311972,"235","1",SOKORADOUGOU,"2","1",BAKO,ODIENNE,DENGUELE,./0.png
-7.82852878515091,9.01817252730391,"236","1",GBONANKORO,"2","0",BOOKO,TOUBA,BAFING,./0.png
-7.7654780217276,9.01480308550085,"237","1",WAMMASSO,"2","0",BOOKO,TOUBA,BAFING,./0.png
-7.89433502215717,9.01363855119908,"238","1",LOGBAHASSO,"1","0",BOOKO,TOUBA,BAFING,./0.png
-7.49759827296926,9.00886205970552,"239","1",KAHANLO,"1","0",BAKO,ODIENNE,DENGUELE,./0.png
-7.79306917743246,9.19658988989947,"240","1",SARALA,"1","0",BAKO,ODIENNE,DENGUELE,./0.png
-5.63044300486851,10.4360150056267,"241","1",POGO,"1","1",NIELLE,FERKESSEDOUGOU,SAVANES,./0.png
-5.580140053792,10.400619703583,"242","1",OUARGE,"1","1",NIELLE,FERKESSEDOUGOU,SAVANES,./0.png
-5.67496712071277,10.3996714299007,"243","1",TIOGO,"1","0",NIELLE,FERKESSEDOUGOU,SAVANES,./0.png
-5.63290330219154,10.3934545529164,"244","1",KORONANI,"2","1",NIELLE,FERKESSEDOUGOU,SAVANES,./0.png
-5.74711933979263,10.3838443975353,"245","1",TOUMOUKRO,"2","1",NIELLE,FERKESSEDOUGOU,SAVANES,./0.png
-5.7088722022155,10.3887423728408,"246","1",POTON,"1","0",NIELLE,FERKESSEDOUGOU,SAVANES,./0.png
-5.81206717025139,10.3778810064996,"247","1",LOULA,"1","1",M'BENGUE,KORHOGO,SAVANES,./0.png
-5.52585956920081,10.3674080771417,"248","1",KAHOLO,"1","0",NIELLE,FERKESSEDOUGOU,SAVANES,./0.png
-5.59451809358051,10.3568038526267,"249","1",PONGALA,"1","0",NIELLE,FERKESSEDOUGOU,SAVANES,./0.png
-5.57590585577718,10.3469542280504,"250","1",BEKONKAHA,"1","0",NIELLE,FERKESSEDOUGOU,SAVANES,./0.png
-5.62086707542201,10.3335362288335,"251","1",OUAMELIORO,"2","1",NIELLE,FERKESSEDOUGOU,SAVANES,./0.png
-5.44803619332947,10.3144192860687,"252","1",NAFOUNGOLO,"1","0",NIELLE,FERKESSEDOUGOU,SAVANES,./0.png
-5.72101297776221,10.2983030718495,"253","1",NALEHON,"1","0",NIELLE,FERKESSEDOUGOU,SAVANES,./0.png
-5.63660673174927,10.292569643377,"254","1",KASSEREGUE,"1","0",NIELLE,FERKESSEDOUGOU,SAVANES,./0.png
-5.79554985329998,10.2847934822749,"255","1",MIBRIGUE,"1","0",M'BENGUE,KORHOGO,SAVANES,./0.png
-5.1480731607378,10.2780287077367,"256","1",KADARVOGO,"1","0",OUANGOLODOUGOU,FERKESSEDOUGOU,SAVANES,./0.png
-5.33314533223264,10.2700282413385,"257","1",SOMAVOGO,"1","0",DIAWALA,FERKESSEDOUGOU,SAVANES,./0.png
-5.65641672387978,10.2608050963343,"258","1",LOSSOGO,"1","0",NIELLE,FERKESSEDOUGOU,SAVANES,./0.png
-5.3992760901943,10.2576847273131,"259","1",KOKOROGO,"1","0",DIAWALA,FERKESSEDOUGOU,SAVANES,./0.png
-5.63109792256208,10.2570837641065,"260","1",OURIFE,"1","0",NIELLE,FERKESSEDOUGOU,SAVANES,./0.png
-5.63902563390129,10.256327644241,"261","1",KOURIFON,"1","0",NIELLE,FERKESSEDOUGOU,SAVANES,./0.png
-5.34043898417998,10.2477054731307,"262","1",SINAKAHA,"1","0",DIAWALA,FERKESSEDOUGOU,SAVANES,./0.png
-5.94657973664988,10.2346531813606,"263","1",NGANDANA,"1","1",M'BENGUE,KORHOGO,SAVANES,./0.png
-5.35355206109904,10.2408735027971,"264","1",ZELENGOLOVOGO,"1","0",DIAWALA,FERKESSEDOUGOU,SAVANES,./0.png
-5.37451540656719,10.2334145893893,"265","1",DABOKIRI,"1","0",DIAWALA,FERKESSEDOUGOU,SAVANES,./0.png
-5.86585365173288,10.2230924862943,"266","1",BOUGOU,"2","1",M'BENGUE,KORHOGO,SAVANES,./0.png
-5.57258733137296,10.2235683193034,"267","1",POUNDIALI,"1","0",NIELLE,FERKESSEDOUGOU,SAVANES,./0.png
-5.35489460906751,10.2228531225144,"268","1",TIDIANEVOGO,"1","0",DIAWALA,FERKESSEDOUGOU,SAVANES,./0.png
-5.48466663794362,10.2194605374301,"269","1",GBINZO 1,"1","0",DIAWALA,FERKESSEDOUGOU,SAVANES,./0.png
-5.59115912966548,10.2176331345333,"270","1",KATOKAHA,"1","0",NIELLE,FERKESSEDOUGOU,SAVANES,./0.png
-5.65673791481347,10.2115037401917,"271","1",FAALA,"1","0",NIELLE,FERKESSEDOUGOU,SAVANES,./0.png
-5.47239266491963,10.2103123792874,"272","1",FLAPEVOGO,"1","0",DIAWALA,FERKESSEDOUGOU,SAVANES,./0.png
-5.62443108284047,10.198365177994,"273","1",NIELLE,"3","1",NIELLE,FERKESSEDOUGOU,SAVANES,./0.png
-5.39101216045204,10.1950157635108,"274","1",DIELISSO,"1","0",DIAWALA,FERKESSEDOUGOU,SAVANES,./0.png
-5.69952015390495,10.1904169942347,"275","1",DIELLE,"1","0",NIELLE,FERKESSEDOUGOU,SAVANES,./0.png
-5.31415940821005,10.1854722467669,"276","1",BEHINOVOGO,"1","0",DIAWALA,FERKESSEDOUGOU,SAVANES,./0.png
-5.97153876718189,10.1774426448678,"277","1",TEHEKAHA,"1","0",M'BENGUE,KORHOGO,SAVANES,./0.png
-5.51762919302949,10.179585330645,"278","1",NATOGO,"1","0",NIELLE,FERKESSEDOUGOU,SAVANES,./0.png
-5.46018549711104,10.179832188591,"279","1",SALOLO,"1","0",DIAWALA,FERKESSEDOUGOU,SAVANES,./0.png
-5.83723253118437,10.1594856771225,"280","1",NONOGON,"1","0",M'BENGUE,KORHOGO,SAVANES,./0.png
-5.62492783783564,10.1586099794165,"281","1",NIANGBASORO,"1","1",NIELLE,FERKESSEDOUGOU,SAVANES,./0.png
-5.69299810292174,10.1546225651176,"282","1",NALOGO,"1","0",NIELLE,FERKESSEDOUGOU,SAVANES,./0.png
-5.91996613048418,10.1534735752556,"283","1",ZIEKAHA,"1","0",M'BENGUE,KORHOGO,SAVANES,./0.png
-5.95539367353257,10.1458149238803,"284","1",TIEVOGO,"1","0",M'BENGUE,KORHOGO,SAVANES,./0.png
-5.34776117616301,10.1487184867915,"285","1",NADOUVOGO,"1","0",DIAWALA,FERKESSEDOUGOU,SAVANES,./0.png
-5.84709201963181,10.1419465418366,"286","1",KOLO,"1","0",M'BENGUE,KORHOGO,SAVANES,./0.png
-5.78844683774775,10.1424879878263,"287","1",KALEFON,"1","0",M'BENGUE,KORHOGO,SAVANES,./0.png
-5.46227666905077,10.1427358798585,"288","1",KOUROBRIDIA,"1","0",DIAWALA,FERKESSEDOUGOU,SAVANES,./0.png
-5.38236158343634,10.1419024113578,"289","1",NATIEVOGO,"1","0",DIAWALA,FERKESSEDOUGOU,SAVANES,./0.png
-5.18518332456617,10.1401048353404,"290","1",MAHANDOUGOU,"1","0",OUANGOLODOUGOU,FERKESSEDOUGOU,SAVANES,./0.png
-5.90154415598861,10.1307049526339,"291","1",NAMBIRA,"1","0",M'BENGUE,KORHOGO,SAVANES,./0.png
-5.41070018354512,10.1252990873539,"292","1",DOVOGO,"1","0",DIAWALA,FERKESSEDOUGOU,SAVANES,./0.png
-5.12272444798716,10.1185914027194,"293","1",KATIERKPON,"1","0",OUANGOLODOUGOU,FERKESSEDOUGOU,SAVANES,./0.png
-5.36526414719768,10.1167658929092,"294","1",TIETIENDIOVOGO,"1","0",DIAWALA,FERKESSEDOUGOU,SAVANES,./0.png
-5.43509643545505,10.1171301806019,"295","1",GOUGOVOGO,"1","0",DIAWALA,FERKESSEDOUGOU,SAVANES,./0.png
-5.55732440625297,10.1146632285149,"296","1",SONINI,"1","0",NIELLE,FERKESSEDOUGOU,SAVANES,./0.png
-5.47318391204161,10.1089514882679,"297","1",DIAOUALA,"3","1",DIAWALA,FERKESSEDOUGOU,SAVANES,./0.png
-5.14137403077825,10.1115616990178,"298","1",KPASSALA,"1","0",OUANGOLODOUGOU,FERKESSEDOUGOU,SAVANES,./0.png
-5.72908546680679,10.1080867162198,"299","1",KASSIONGOKORO,"1","0",NIELLE,FERKESSEDOUGOU,SAVANES,./0.png
-5.36689019814479,10.1086506329486,"300","1",TIEOULEVOGO,"1","0",DIAWALA,FERKESSEDOUGOU,SAVANES,./0.png
-5.18009325857528,10.1012100448428,"301","1",ZANAPLEDOUGOU,"1","1",OUANGOLODOUGOU,FERKESSEDOUGOU,SAVANES,./0.png
-5.97661132015832,10.0943682126142,"302","1",KASSE,"1","0",M'BENGUE,KORHOGO,SAVANES,./0.png
-5.95089441869437,10.0937723695329,"303","1",TIETOUGOU,"1","0",M'BENGUE,KORHOGO,SAVANES,./0.png
-5.389257655602,10.097976119229,"304","1",TIAPLE,"1","0",DIAWALA,FERKESSEDOUGOU,SAVANES,./0.png
-5.19545795812769,10.0931933496545,"305","1",KAOUARA,"2","1",OUANGOLODOUGOU,FERKESSEDOUGOU,SAVANES,./0.png
-5.75858023722661,10.0915328344114,"306","1",FANIEGUE,"1","0",M'BENGUE,KORHOGO,SAVANES,./0.png
-5.48583347972206,10.0878113879146,"307","1",BAMANAVOGO,"1","0",DIAWALA,FERKESSEDOUGOU,SAVANES,./0.png
-5.75910147550933,10.083045530189,"308","1",LOUKOUORO,"1","0",M'BENGUE,KORHOGO,SAVANES,./0.png
-5.93833692609362,10.0731463746783,"309","1",VOLILOHO,"1","0",M'BENGUE,KORHOGO,SAVANES,./0.png
-5.7582819354384,10.0744785190431,"310","1",LOKPOGO1,"1","0",M'BENGUE,KORHOGO,SAVANES,./0.png
-5.43252330651238,10.0703509018858,"311","1",SORDI,"1","0",DIAWALA,FERKESSEDOUGOU,SAVANES,./0.png
-5.9716526196865,10.0620187916399,"312","1",FANITIEGUELE,"1","0",M'BENGUE,KORHOGO,SAVANES,./0.png
-5.76010288218164,10.0627363686066,"313","1",ADAMAVAGO,"1","0",M'BENGUE,KORHOGO,SAVANES,./0.png
-5.32415075319891,10.0538410470364,"314","1",NABINGUE,"2","1",OUANGOLODOUGOU,FERKESSEDOUGOU,SAVANES,./0.png
-5.25725126604892,10.0526343135981,"315","1",GBINZO 2,"1","0",OUANGOLODOUGOU,FERKESSEDOUGOU,SAVANES,./0.png
-5.81911109541019,10.0484969081813,"316","1",SANDREGUE,"2","1",M'BENGUE,KORHOGO,SAVANES,./0.png
-5.94135343585403,10.0474943702567,"317","1",NGOLOFOGO,"1","0",M'BENGUE,KORHOGO,SAVANES,./0.png
-5.9605775020329,10.034900191259,"318","1",SOLOWIN,"1","0",M'BENGUE,KORHOGO,SAVANES,./0.png
-5.61308662152468,10.0348452626769,"319","1",KASSIONGO,"1","0",DIAWALA,FERKESSEDOUGOU,SAVANES,./0.png
-5.28229247217455,10.0352100775059,"320","1",PLEUHOUO,"1","0",OUANGOLODOUGOU,FERKESSEDOUGOU,SAVANES,./0.png
-5.38821863592155,10.0322245294781,"321","1",KABIEVOGO,"1","0",DIAWALA,FERKESSEDOUGOU,SAVANES,./0.png
-5.47513960603914,10.0289123913731,"322","1",LOFELE,"1","0",DIAWALA,FERKESSEDOUGOU,SAVANES,./0.png
-5.79513023430042,10.0260849393125,"323","1",KORLOGO,"1","0",M'BENGUE,KORHOGO,SAVANES,./0.png
-5.35886309649935,10.0266462251673,"324","1",PINKAHA,"1","0",DIAWALA,FERKESSEDOUGOU,SAVANES,./0.png
-5.57097301342534,10.0204786864243,"325","1",KASSIONGOKOURA,"1","1",DIAWALA,FERKESSEDOUGOU,SAVANES,./0.png
-5.91383924158944,10.0188925887614,"326","1",SANHARA,"1","0",M'BENGUE,KORHOGO,SAVANES,./0.png
-5.9759488605553,10.0052747830599,"327","1",SINDIOUGOU,"1","0",M'BENGUE,KORHOGO,SAVANES,./0.png
-5.91565710144867,10.0052806553931,"328","1",KOLOKO,"1","0",M'BENGUE,KORHOGO,SAVANES,./0.png
-5.36769701639503,10.0091233203997,"329","1",NIANZEVOGO,"1","0",DIAWALA,FERKESSEDOUGOU,SAVANES,./0.png
-5.25151484436831,10.006780338289,"330","1",DIARATEVOGO,"1","1",OUANGOLODOUGOU,FERKESSEDOUGOU,SAVANES,./0.png
-5.35766729275142,10.0068980037568,"331","1",SEVOGO,"1","0",DIAWALA,FERKESSEDOUGOU,SAVANES,./0.png
-3.79665584841573,9.73505279261357,"332","1",TOGOLA,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.88927044097489,9.65391874845632,"333","1",DANENKA,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.92802254929356,9.65991547750861,"334","1",MEDANA,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.95711746956838,9.63253510494743,"335","1",TIMBAOURE,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.95573200595677,9.58739061779221,"336","1",BATEDI I,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.92436840165911,9.57925091658453,"337","1",BATEDI II,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.88701754200822,9.56650361246044,"338","1",BANBELA,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.50957313434389,9.57288225971216,"339","1",GANGANI,"1","0",BOUNA,BOUNA,ZANZAN,./0.png
-3.53213315276252,9.59433390385192,"340","1",KOEBONOU,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.58565347606001,9.59717292729671,"341","1",TINGUIRA,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.61629063082338,9.58596900673142,"342","1",DAMBIRA,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.65894524921119,9.60446151855579,"343","1",TEHINI,"3","1",TEHINI,BOUNA,ZANZAN,./0.png
-3.74376548728379,9.70026805925624,"344","1",DABILA,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.71580506665556,9.69799741768398,"345","1",KBANA,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.57462884673253,9.67920994154922,"346","1",KINAHI,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.59508091953576,9.68613964548567,"347","1",SANAGBE,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.59520193981022,9.68492707071486,"348","1",SOGOUABE,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.54517609887991,9.65738961339068,"349","1",SEDOU,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.55743573211673,9.69634428048754,"350","1",FIKE,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.51479554946511,9.65585132194034,"351","1",BINIE,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.55765427650817,9.74702691282643,"352","1",BOBO,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.55943711305438,9.72194955005553,"353","1",AMANDI,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.61532263870547,9.74196929325278,"354","1",POROVITAN,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.70742467128137,9.71219231889774,"355","1",BELINKORE,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.72823454022873,9.71985778237769,"356","1",BIKEITE,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.46912097771851,9.71881126897815,"357","1",TINKOI,"1","0",BOUNA,BOUNA,ZANZAN,./0.png
-3.37529824431772,9.71504611661498,"358","1",KALAMBOUROU,"1","0",DOROPO,BOUNA,ZANZAN,./0.png
-3.38784120664293,9.73407308636074,"359","1",SOIKO,"1","0",DOROPO,BOUNA,ZANZAN,./0.png
-3.32835733552868,9.74229592478332,"360","1",TIMBELA,"1","0",DOROPO,BOUNA,ZANZAN,./0.png
-3.33281639906598,9.71999765227238,"361","1",DOUAGBE,"1","0",DOROPO,BOUNA,ZANZAN,./0.png
-3.29799629719043,9.72082018727464,"362","1",NAMPERE,"1","0",DOROPO,BOUNA,ZANZAN,./0.png
-3.28600714766587,9.70356110787933,"363","1",BISSANKOI,"1","0",DOROPO,BOUNA,ZANZAN,./0.png
-3.2945275082103,9.68556458290918,"364","1",GUIDIRE,"1","0",DOROPO,BOUNA,ZANZAN,./0.png
-3.30890955215785,9.68989337695525,"365","1",BIMANAN,"1","0",DOROPO,BOUNA,ZANZAN,./0.png
-3.28059694683993,9.65895559065494,"366","1",VARALE,"2","0",DOROPO,BOUNA,ZANZAN,./0.png
-3.29139153602595,9.69236838624833,"367","1",KODO,"1","0",DOROPO,BOUNA,ZANZAN,./0.png
-3.31482602825294,9.65733322836652,"368","1",KBORA,"1","0",DOROPO,BOUNA,ZANZAN,./0.png
-3.35362733703179,9.68941691651515,"369","1",NOUKOUIREDOUO,"1","0",DOROPO,BOUNA,ZANZAN,./0.png
-3.3461792566455,9.66667422220955,"370","1",KORANA,"1","0",DOROPO,BOUNA,ZANZAN,./0.png
-3.34172985389679,9.6285995282699,"371","1",MADI,"1","0",BOUNA,BOUNA,ZANZAN,./0.png
-3.34969882740196,9.6274315854711,"372","1",BIELSA,"1","0",BOUNA,BOUNA,ZANZAN,./0.png
-3.38272777831095,9.64877927036733,"373","1",IDRE,"1","0",BOUNA,BOUNA,ZANZAN,./0.png
-3.37750561593384,9.6462163533024,"374","1",TIENTI,"1","0",BOUNA,BOUNA,ZANZAN,./0.png
-3.40699862891571,9.62472867609799,"375","1",BELENTOURO,"1","0",BOUNA,BOUNA,ZANZAN,./0.png
-3.40177630116182,9.69326574079954,"376","1",BANIE,"1","0",DOROPO,BOUNA,ZANZAN,./0.png
-3.37900586793291,9.69296426856321,"377","1",INDIRE,"1","0",DOROPO,BOUNA,ZANZAN,./0.png
-3.39273274900542,9.67461009209175,"378","1",SAPE,"1","0",DOROPO,BOUNA,ZANZAN,./0.png
-3.43792229566191,9.66153544082285,"379","1",BIDIE,"1","0",BOUNA,BOUNA,ZANZAN,./0.png
-3.4336424800661,9.69506385420848,"380","1",LANTANGA,"1","0",BOUNA,BOUNA,ZANZAN,./0.png
-3.46337185411807,9.63935989300133,"381","1",OUAOURA,"1","0",BOUNA,BOUNA,ZANZAN,./0.png
-3.49742647725535,9.67860689424696,"382","1",BOURIERA,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.49106145400831,9.62234966776408,"383","1",SAEDI,"1","0",BOUNA,BOUNA,ZANZAN,./0.png
-3.4864965862592,9.61272916563265,"384","1",BINEMANAKO,"1","0",BOUNA,BOUNA,ZANZAN,./0.png
-3.48877576341445,9.5504533368037,"385","1",DODJO,"1","0",BOUNA,BOUNA,ZANZAN,./0.png
-3.46531845947868,9.61187105281227,"386","1",KIERO,"1","0",BOUNA,BOUNA,ZANZAN,./0.png
-3.43865794703854,9.61316853513765,"387","1",NYAMOIN,"2","0",BOUNA,BOUNA,ZANZAN,./0.png
-3.41188663892079,9.56196576194026,"388","1",ZARATA,"1","0",BOUNA,BOUNA,ZANZAN,./0.png
-3.36171285210556,9.6149104866315,"389","1",BONKOLOU,"1","0",BOUNA,BOUNA,ZANZAN,./0.png
-3.30269740671211,9.56158284374521,"390","1",YOUTENERE,"1","0",BOUNA,BOUNA,ZANZAN,./0.png
-3.33308122600701,9.58721340287835,"391","1",PARENKO,"1","0",BOUNA,BOUNA,ZANZAN,./0.png
-3.26787255945847,9.62070858379844,"392","1",POUBONAOURE,"1","0",DOROPO,BOUNA,ZANZAN,./0.png
-3.28882176603749,9.58908328944504,"393","1",ANGAI,"2","0",BOUNA,BOUNA,ZANZAN,./0.png
-3.26271516193045,9.56163164724823,"394","1",DABORDOGO,"1","0",BOUNA,BOUNA,ZANZAN,./0.png
-3.2527335418515,9.58750877405892,"395","1",DIALINDIARA,"1","0",BOUNA,BOUNA,ZANZAN,./0.png
-3.28475311818381,9.53219860751864,"396","1",NEMBELESSI,"1","0",BOUNA,BOUNA,ZANZAN,./0.png
-3.33345500361829,9.56368653620793,"397","1",DOTONENIA,"1","0",BOUNA,BOUNA,ZANZAN,./0.png
-3.39194693192584,9.53633104518531,"398","1",TIARRESAPOULE,"1","0",BOUNA,BOUNA,ZANZAN,./0.png
-3.43837218213892,9.5204065877842,"399","1",BEATIMI,"1","0",BOUNA,BOUNA,ZANZAN,./0.png
-3.47445973070621,9.54084161655457,"400","1",MOMPERE,"1","0",BOUNA,BOUNA,ZANZAN,./0.png
-3.78986207065803,9.81030820435025,"401","1",TIEPARAGA,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.7946587013045,9.82698428938381,"402","1",ZANZE,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.82642482726848,9.78669362237925,"403","1",TOGOLEKOY,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.52166250536719,9.77378817887704,"404","1",GAGO,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.5590975517307,9.79051900272398,"405","1",KOMEKOI,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.60749615135534,9.8358151200948,"406","1",TIEBITIENKO,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.58735661506474,9.82234315284609,"407","1",BOKI,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.65455456934023,9.79257152238999,"408","1",BODANIE,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.66407852012184,9.85811003664566,"409","1",GOURESSEDION,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.70389518464112,9.83569517207354,"410","1",GOURETANTI,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.71873054320965,9.91211443360944,"411","1",ANDON,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.723167830262,9.86491896100023,"412","1",GOVITAM,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.63111116122965,9.85035918150799,"413","1",POUEMIGUE,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.65476223318406,9.86116345402775,"414","1",GOURETONKORE,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.61341091068017,9.88880232121262,"415","1",LAGBA,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.63082512001098,9.89674341558082,"416","1",TARAME,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.63526209792896,9.88136411086953,"417","1",NINAORE,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.57311335119657,9.91543756671668,"418","1",TELKINGO,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.54698743953416,9.88173891741048,"419","1",BEGUINTA,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.5666506112574,9.88524626193633,"420","1",BOUNOUBANA,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.52833425567327,9.89142254051156,"421","1",GUILENIARO,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.40907940442311,9.76151685370962,"422","1",NOUKPENDERE,"1","0",DOROPO,BOUNA,ZANZAN,./0.png
-3.3120894124136,9.76283874779869,"423","1",KALINA,"1","0",DOROPO,BOUNA,ZANZAN,./0.png
-3.28962045576396,9.78063392056482,"424","1",KERAMIRA,"1","0",DOROPO,BOUNA,ZANZAN,./0.png
-3.26952511575875,9.75265603546772,"425","1",LANKOURA,"1","0",DOROPO,BOUNA,ZANZAN,./0.png
-3.25645889747731,9.78780125795786,"426","1",KOBINOU,"1","0",DOROPO,BOUNA,ZANZAN,./0.png
-3.27937572946422,9.81608320611583,"427","1",KOKOTO,"1","0",DOROPO,BOUNA,ZANZAN,./0.png
-3.30932064553848,9.81791452047662,"428","1",TIANLAMIKOLO,"1","0",DOROPO,BOUNA,ZANZAN,./0.png
-3.29917970001978,9.84309775822971,"429","1",BIEKIRI,"1","0",DOROPO,BOUNA,ZANZAN,./0.png
-3.34604211940425,9.83606883147267,"430","1",BABELI,"1","0",DOROPO,BOUNA,ZANZAN,./0.png
-3.375020361809,9.79941729351862,"431","1",TINGO,"1","0",DOROPO,BOUNA,ZANZAN,./0.png
-3.39613413284773,9.79872220763947,"432","1",YALO,"1","0",DOROPO,BOUNA,ZANZAN,./0.png
-3.41415217377525,9.79504490556881,"433","1",BILELMI,"1","0",DOROPO,BOUNA,ZANZAN,./0.png
-3.43523609247903,9.828400195415,"434","1",SAINAKO,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.43240680906435,9.80403088163266,"435","1",YARSE,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.45322963010441,9.83788536636388,"436","1",TIOTIORITO,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.4677917205494,9.80030239344094,"437","1",KINERE,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.48658745975227,9.78442028447646,"438","1",MINKOI,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.48541823854306,9.82088162605258,"439","1",NATATIOPOULOUA,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.49835231384417,9.79871913194838,"440","1",SEKBORO,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.46549217921847,9.84887301999523,"441","1",SANKAI,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.44972937835613,9.8654514599874,"442","1",BERIERA,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.44565766745226,9.88701279209821,"443","1",TIAMANO,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.44507615466576,9.89105096324401,"444","1",KIVE,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.47266204407677,9.89713546568969,"445","1",POUROUO,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.47663453792049,9.88132714380776,"446","1",OUEOERNA,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.42212075155362,9.87562278732828,"447","1",LANKIO,"1","0",TEHINI,BOUNA,ZANZAN,./0.png
-3.44990190031778,9.50164615855177,"448","1",DONAFARA,"1","0",BOUNA,BOUNA,ZANZAN,./0.png
-3.22572938917603,9.54044633044752,"449","1",NOPRODOUGOU,"1","0",BOUNA,BOUNA,ZANZAN,./0.png
-3.20233060331967,9.50759973503871,"450","1",BIELEINA,"1","0",BOUNA,BOUNA,ZANZAN,./0.png
-3.16486252383656,9.54204615874333,"451","1",DILADRE,"1","0",BOUNA,BOUNA,ZANZAN,./0.png
-3.15368267882553,9.50158888206322,"452","1",DOSSIO,"1","0",BOUNA,BOUNA,ZANZAN,./0.png
-3.06148112716229,9.5393007189473,"453","1",OUMANIE,"1","0",BOUNA,BOUNA,ZANZAN,./0.png
-3.00243027760949,9.53163072668055,"454","1",BOUNTIATEON,"1","0",BOUNA,BOUNA,ZANZAN,./0.png
-3.0395148778602,9.53384176455888,"455","1",PEKO,"1","0",BOUNA,BOUNA,ZANZAN,./0.png
-3.00949591489484,9.57566340617911,"456","1",OUANTIETIE,"1","0",BOUNA,BOUNA,ZANZAN,./0.png
